viaje_id,fecha_salida,fecha_llegada,chofer_id,vehiculo_id,n_paradas,km_ruta,carga_kg,capacidad_kg,t_est_min,t_real_min,duracion_min,peso_kg,otif,combustible_rd,viaticos_rd,mantenimiento_rd,costo_total,tipo,delta_t,ind_retraso,riesgo_cat,fill_rate,log_carga_kg,costo_km,hora_salida,dia_semana_num,es_fin_semana,mes,viajes_conductor,densidad_paradas,riesgo_num,ruta_Ruta-Este,ruta_Ruta-Norte,ruta_Ruta-Oeste,ruta_Ruta-Sur,franja_horaria_TARDE,franja_horaria_NOCHE
VJ-00157,2025-02-22 00:00:00,2025-02-22 01:34:07.548284046,CHF-009,VEH-001,10.0,40.7,3427.0,3500,90,94,94.1258047341,3427.0,1,1189.0,727.0,116.0,2032.0,Camion Mediano,4,0,BAJO,0.9791428571428571,8.13973227971767,49.926289926289925,0,5,1,2,15,0.24570024570024568,0,0,1,0,0,0,0
VJ-00158,2025-02-22 08:00:00,2025-02-22 09:24:32.469882048,CHF-012,VEH-005,4.0,40.4,1156.0,5000,75,85,84.5411647008,1156.0,1,1410.0,449.0,100.0,1959.0,Camion Liviano,10,0,BAJO,0.2312,7.053585727193677,48.490099009900995,8,5,1,2,17,0.09900990099009901,0,1,0,0,0,0,0
VJ-00159,2025-02-22 16:00:00,2025-02-22 17:02:18.952876098,CHF-006,VEH-008,9.0,30.3,1959.0,5000,75,62,62.315881268300004,,1,1088.0,595.0,231.0,1914.0,Furgon,-13,0,BAJO,0.3918,7.580699752224563,63.168316831683164,16,5,1,2,12,0.297029702970297,0,1,0,0,0,1,0
VJ-00160,2025-02-23 00:00:00,2025-02-23 01:41:46.019673060,CHF-005,VEH-008,8.0,53.9,3309.0,5000,105,102,101.766994551,3309.0,1,1969.0,498.0,332.0,2799.0,Furgon,-3,0,BAJO,0.6618,8.104703468371108,51.929499072356215,0,6,1,2,15,0.14842300556586271,0,0,0,1,0,0,0
VJ-00161,2025-02-23 08:00:00,2025-02-23 09:03:32.518184387,CHF-007,VEH-004,2.0,28.5,3432.0,3500,60,64,63.54196973978333,3432.0,1,759.0,437.0,110.0,1306.0,Camion Mediano,4,0,BAJO,0.9805714285714285,8.141189793457691,45.824561403508774,8,6,1,2,16,0.07017543859649122,0,0,0,0,0,0,0
VJ-00162,2025-02-23 16:00:00,2025-02-23 17:59:46.170753450,CHF-002,VEH-002,5.0,51.3,1209.0,5000,105,120,119.76951255750001,1209.0,1,1987.0,743.0,296.0,3026.0,Camion Mediano,15,0,BAJO,0.2418,7.098375638590786,58.98635477582847,16,6,1,2,15,0.09746588693957116,0,0,0,1,0,1,0
VJ-00163,2025-02-24 00:00:00,2025-02-24 01:07:54.759534000,CHF-002,VEH-005,5.0,45.9,647.0,3500,75,68,67.9126589,647.0,1,1306.0,394.0,347.0,2047.0,Camion Liviano,-7,0,BAJO,0.18485714285714286,6.473890696352274,44.59694989106754,0,0,0,2,16,0.10893246187363835,0,1,0,0,0,0,0
VJ-00164,2025-02-24 08:00:00,2025-02-24 09:24:22.860636192,CHF-007,VEH-007,10.0,34.9,961.0,3500,75,84,84.3810106032,961.0,1,892.0,342.0,150.0,1384.0,Furgon,9,0,BAJO,0.2745714285714286,6.8690144506657065,39.656160458452725,8,0,0,2,17,0.2865329512893983,0,1,0,0,0,0,0
VJ-00165,2025-02-24 16:00:00,2025-02-24 17:10:12.894104730,CHF-010,VEH-008,11.0,48.3,690.0,6000,75,70,70.2149017455,690.0,1,1609.0,471.0,144.0,2224.0,Furgon,-5,0,BAJO,0.115,6.53813982376767,46.04554865424431,16,0,0,2,8,0.2277432712215321,0,1,0,0,0,1,0
VJ-00166,2025-02-25 00:00:00,2025-02-25 00:57:53.054459286,CHF-007,VEH-001,10.0,26.9,1085.0,6000,60,58,57.884240988100004,1085.0,1,822.0,659.0,358.0,1839.0,Camion Mediano,-2,0,BAJO,0.18083333333333335,6.990256500493881,68.364312267658,0,1,0,2,18,0.3717472118959108,0,0,0,0,0,0,0
VJ-00167,2025-02-25 08:00:00,2025-02-25 10:14:55.880565384,CHF-010,VEH-003,7.0,53.6,2206.0,4000,120,135,134.9313427564,2206.0,1,2007.0,704.0,347.0,3058.0,Camion Mediano,15,0,BAJO,0.5515,7.699389406256737,57.05223880597015,8,1,0,2,9,0.13059701492537312,0,0,0,0,1,0,0
VJ-00168,2025-02-25 16:00:00,2025-02-25 17:00:00.000000000,CHF-003,VEH-004,6.0,45.3,3237.0,6000,90,60,60.0,3237.0,1,1682.0,799.0,262.0,2743.0,Camion Mediano,-30,0,BAJO,0.5395,8.08271113423758,60.55187637969095,16,1,0,2,12,0.13245033112582782,0,0,1,0,0,1,0
VJ-00169,2025-02-26 00:00:00,2025-02-26 01:36:39.809885682,CHF-006,VEH-001,5.0,54.6,2112.0,4000,120,97,96.66349809469999,2112.0,1,1625.0,448.0,346.0,2419.0,Camion Mediano,-23,0,BAJO,0.528,7.655864017616056,44.3040293040293,0,2,0,2,13,0.09157509157509157,0,0,0,0,1,0,0
VJ-00170,2025-02-26 08:00:00,2025-02-26 09:03:19.239770760,CHF-008,VEH-008,9.0,41.2,2378.0,3500,90,63,63.320662846,2378.0,1,1619.0,504.0,128.0,2251.0,Furgon,-27,0,BAJO,0.6794285714285714,7.774435510302958,54.63592233009708,8,2,0,2,6,0.21844660194174756,0,0,1,0,0,0,0
VJ-00171,2025-02-26 16:00:00,2025-02-26 17:00:00.000000000,CHF-005,VEH-001,2.0,45.0,1106.0,5000,90,60,60.0,1106.0,1,1175.0,368.0,218.0,1761.0,Camion Mediano,-30,0,BAJO,0.2212,7.009408932708637,39.13333333333333,16,2,0,2,16,0.044444444444444446,0,0,1,0,0,1,0
VJ-00172,2025-02-27 00:00:00,2025-02-27 01:17:47.474404632,CHF-001,VEH-006,4.0,47.8,2902.0,3500,90,78,77.7912400772,2902.0,1,1564.0,587.0,321.0,2472.0,Camion Liviano,-12,0,BAJO,0.8291428571428572,7.97349996402463,51.71548117154812,0,3,0,2,14,0.08368200836820085,0,0,1,0,0,0,0
VJ-00173,2025-02-27 08:00:00,2025-02-27 09:58:29.388611706,CHF-001,VEH-008,3.0,48.9,2353.0,3500,105,118,118.4898101951,2353.0,1,1410.0,799.0,177.0,2386.0,Furgon,13,0,BAJO,0.6722857142857143,7.763871287820222,48.79345603271984,8,3,0,2,15,0.06134969325153374,0,0,0,1,0,0,0
VJ-00174,2025-02-27 16:00:00,2025-02-27 17:39:52.325208306,CHF-012,VEH-006,7.0,56.9,3092.0,6000,105,100,99.8720868051,3092.0,1,2221.0,650.0,326.0,3197.0,Camion Liviano,-5,0,BAJO,0.5153333333333333,8.03689677268507,56.18629173989455,16,3,0,2,18,0.12302284710017575,0,0,0,1,0,1,0
VJ-00175,2025-02-28 00:00:00,2025-02-28 01:48:33.613288500,CHF-008,VEH-007,4.0,57.8,3347.0,5000,105,109,108.56022147499999,3347.0,1,1588.0,598.0,251.0,2437.0,Furgon,4,0,BAJO,0.6694,8.116118431609365,42.16262975778547,0,4,0,2,7,0.06920415224913495,0,0,0,1,0,0,0
VJ-00176,2025-02-28 08:00:00,2025-02-28 09:34:36.354896448,CHF-004,VEH-003,3.0,45.2,1544.0,6000,75,95,94.60591494079999,1544.0,0,1160.0,496.0,325.0,1981.0,Camion Mediano,20,1,MEDIO,0.25733333333333336,7.3427791893318455,43.82743362831858,8,4,0,2,14,0.0663716814159292,1,1,0,0,0,0,0
VJ-00177,2025-02-28 16:00:00,2025-02-28 18:08:53.901022848,CHF-004,VEH-007,5.0,54.6,772.0,5000,105,129,128.8983503808,772.0,0,1721.0,758.0,239.0,2718.0,Furgon,24,1,MEDIO,0.1544,6.650279048587422,49.78021978021978,16,4,0,2,15,0.09157509157509157,1,0,0,1,0,1,0
VJ-00178,2025-03-01 00:00:00,2025-03-01 01:28:45.331030494,CHF-001,VEH-004,10.0,51.8,1178.0,4000,90,89,88.75551717489999,1178.0,1,2066.0,548.0,210.0,2824.0,Camion Mediano,-1,0,BAJO,0.2945,7.072421900537371,54.51737451737452,0,5,1,3,16,0.19305019305019305,0,0,1,0,0,0,0
VJ-00179,2025-03-01 08:00:00,2025-03-01 09:24:21.872760732,CHF-012,VEH-001,7.0,18.6,1814.0,5000,60,84,84.3645460122,1814.0,0,714.0,367.0,166.0,1247.0,Camion Mediano,24,1,MEDIO,0.3628,7.503840746698951,67.04301075268816,8,5,1,3,19,0.3763440860215054,1,0,0,0,0,0,0
VJ-00180,2025-03-01 16:00:00,2025-03-01 17:16:39.496791108,CHF-002,VEH-003,10.0,36.4,3337.0,3500,75,77,76.6582798518,3337.0,1,1319.0,483.0,163.0,1965.0,Camion Mediano,2,0,BAJO,0.9534285714285714,8.11312710422178,53.98351648351649,16,5,1,3,17,0.27472527472527475,0,1,0,0,0,1,0
VJ-00181,2025-03-02 00:00:00,2025-03-02 00:44:55.609918266,CHF-010,VEH-003,11.0,23.7,1635.0,3500,60,45,44.9268319711,1635.0,1,909.0,334.0,325.0,1568.0,Camion Mediano,-15,0,BAJO,0.46714285714285714,7.400009517162692,66.16033755274262,0,6,1,3,10,0.4641350210970464,0,0,0,0,0,0,0
VJ-00182,2025-03-02 08:00:00,2025-03-02 09:19:18.047619624,CHF-003,VEH-005,11.0,45.6,2812.0,6000,90,79,79.30079366039999,2812.0,1,1751.0,401.0,136.0,2288.0,Camion Liviano,-11,0,BAJO,0.4686666666666667,7.9420068084898565,50.175438596491226,8,6,1,3,13,0.2412280701754386,0,0,1,0,0,0,0
VJ-00183,2025-03-02 16:00:00,2025-03-02 16:48:21.020566428,CHF-005,VEH-003,5.0,35.1,2121.0,4000,75,48,48.3503427738,2121.0,1,1151.0,309.0,126.0,1586.0,Camion Mediano,-27,0,BAJO,0.53025,7.660114319173928,45.18518518518518,16,6,1,3,17,0.14245014245014245,0,1,0,0,0,1,0
VJ-00184,2025-03-03 00:00:00,2025-03-03 01:29:00.815437968,CHF-004,VEH-004,10.0,51.2,1048.0,5000,105,89,89.0135906328,1048.0,1,1523.0,527.0,153.0,2203.0,Camion Mediano,-16,0,BAJO,0.2096,6.955592608396297,43.02734375,0,0,0,3,16,0.1953125,0,0,0,1,0,0,0
VJ-00185,2025-03-03 08:00:00,2025-03-03 09:08:33.341976881,CHF-010,VEH-004,7.0,47.4,1462.0,6000,75,69,68.55569961468333,1462.0,1,1734.0,617.0,153.0,2504.0,Camion Mediano,-6,0,BAJO,0.24366666666666667,7.288244401020124,52.82700421940928,8,0,0,3,11,0.14767932489451477,0,1,0,0,0,0,0
VJ-00186,2025-03-03 16:00:00,2025-03-03 17:29:27.871820928,CHF-001,VEH-003,11.0,37.2,2460.0,5000,75,89,89.4645303488,2460.0,1,1299.0,472.0,347.0,2118.0,Camion Mediano,14,0,BAJO,0.492,7.8083230503910555,56.93548387096774,16,0,0,3,17,0.29569892473118276,0,1,0,0,0,1,0
VJ-00187,2025-03-04 00:00:00,2025-03-04 02:00:58.431417660,CHF-005,VEH-006,5.0,47.1,2519.0,4000,90,121,120.973856961,2519.0,0,1441.0,510.0,220.0,2171.0,Camion Liviano,31,1,ALTO,0.62975,7.832014180505469,46.09341825902335,0,1,0,3,18,0.10615711252653927,2,0,1,0,0,0,0
VJ-00188,2025-03-04 08:00:00,2025-03-04 09:35:07.243963392,CHF-004,VEH-003,4.0,58.8,1804.0,6000,120,95,95.1207327232,1804.0,1,1553.0,780.0,397.0,2730.0,Camion Mediano,-25,0,BAJO,0.3006666666666667,7.498315870766981,46.42857142857143,8,1,0,3,17,0.06802721088435375,0,0,0,0,1,0,0
VJ-00189,2025-03-04 16:00:00,2025-03-04 18:07:04.253665722,CHF-004,VEH-007,7.0,60.4,1186.0,5000,120,127,127.0708944287,1186.0,1,2187.0,676.0,141.0,3004.0,Furgon,7,0,BAJO,0.2372,7.079184394609668,49.735099337748345,16,1,0,3,18,0.11589403973509935,0,0,0,0,1,1,0
VJ-00190,2025-03-05 00:00:00,2025-03-05 01:41:16.212545712,CHF-003,VEH-003,11.0,60.0,2666.0,6000,120,101,101.2702090952,2666.0,1,1736.0,570.0,296.0,2602.0,Camion Mediano,-19,0,BAJO,0.44433333333333336,7.888709524182015,43.36666666666667,0,2,0,3,14,0.18333333333333332,0,0,0,0,1,0,0
VJ-00191,2025-03-05 08:00:00,2025-03-05 09:53:32.672855538,CHF-011,VEH-007,11.0,54.2,1007.0,6000,105,114,113.54454759229999,1007.0,1,2117.0,442.0,235.0,2794.0,Furgon,9,0,BAJO,0.16783333333333333,6.915723448631314,51.54981549815498,8,2,0,3,12,0.2029520295202952,0,0,0,1,0,0,0
VJ-00192,2025-03-05 16:00:00,2025-03-05 17:42:38.426417256,CHF-005,VEH-003,7.0,45.0,3310.0,6000,105,103,102.6404402876,3310.0,1,1145.0,748.0,218.0,2111.0,Camion Mediano,-2,0,BAJO,0.5516666666666666,8.105005537547246,46.91111111111111,16,2,0,3,19,0.15555555555555556,0,0,0,1,0,1,0
VJ-00193,2025-03-06 00:00:00,2025-03-06 01:15:00.000000000,CHF-006,VEH-001,3.0,60.2,1064.0,3500,105,75,75.0,1064.0,1,1616.0,418.0,363.0,2397.0,Camion Mediano,-30,0,BAJO,0.304,6.970730078143525,39.817275747508305,0,3,0,3,14,0.04983388704318937,0,0,0,1,0,0,0
VJ-00194,2025-03-06 08:00:00,2025-03-06 10:16:42.560750892,CHF-005,VEH-002,6.0,61.5,822.0,6000,120,137,136.7093458482,822.0,0,2304.0,463.0,393.0,3160.0,Camion Mediano,17,1,MEDIO,0.137,6.71295620067707,51.38211382113821,8,3,0,3,20,0.0975609756097561,1,0,0,0,1,0,0
VJ-00195,2025-03-06 16:00:00,2025-03-06 16:49:06.599230164,CHF-012,VEH-007,9.0,30.9,1993.0,6000,60,49,49.1099871694,1993.0,1,844.0,755.0,362.0,1961.0,Furgon,-11,0,BAJO,0.33216666666666667,7.597897950521784,63.46278317152104,16,3,0,3,20,0.29126213592233013,0,0,0,0,0,1,0
VJ-00196,2025-03-07 00:00:00,2025-03-07 01:20:23.387742558,CHF-005,VEH-007,7.0,39.2,2059.0,5000,90,80,80.3897957093,2059.0,1,1085.0,565.0,158.0,1808.0,Furgon,-10,0,BAJO,0.4118,7.630461261783627,46.12244897959183,0,4,0,3,21,0.17857142857142855,0,0,1,0,0,0,0
VJ-00197,2025-03-07 08:00:00,2025-03-07 09:40:44.667395808,CHF-005,VEH-002,5.0,59.6,2025.0,4000,120,101,100.7444565968,2025.0,1,2026.0,671.0,166.0,2863.0,Camion Mediano,-19,0,BAJO,0.50625,7.613818684808629,48.03691275167785,8,4,0,3,22,0.08389261744966443,0,0,0,0,1,0,0
VJ-00198,2025-03-07 16:00:00,2025-03-07 17:18:13.374061176,CHF-004,VEH-005,5.0,49.7,1810.0,5000,90,78,78.2229010196,1810.0,1,1894.0,595.0,297.0,2786.0,Camion Liviano,-12,0,BAJO,0.362,7.501634457883413,56.05633802816901,16,4,0,3,19,0.10060362173038229,0,0,1,0,0,1,0
VJ-00199,2025-03-08 00:00:00,2025-03-08 02:07:42.121675950,CHF-004,VEH-005,2.0,64.3,3484.0,3500,120,128,127.7020279325,3484.0,1,1797.0,627.0,187.0,2611.0,Camion Liviano,8,0,BAJO,0.9954285714285714,8.156223323194624,40.606531881804045,0,5,1,3,20,0.03110419906687403,0,0,0,0,1,0,0
VJ-00200,2025-03-08 08:00:00,2025-03-08 08:56:35.616111786,CHF-002,VEH-002,4.0,29.1,1959.0,3500,60,57,56.593601863100005,1959.0,1,863.0,450.0,320.0,1633.0,Camion Mediano,-3,0,BAJO,0.5597142857142857,7.580699752224563,56.11683848797251,8,5,1,3,18,0.1374570446735395,0,0,0,0,0,0,0
VJ-00201,2025-03-08 16:00:00,2025-03-08 18:05:54.954962466,CHF-008,VEH-004,8.0,64.4,1934.0,4000,120,126,125.9159160411,1934.0,1,2361.0,421.0,270.0,3052.0,Camion Mediano,6,0,BAJO,0.4835,7.5678626054638825,47.391304347826086,16,5,1,3,8,0.12422360248447203,0,0,0,0,1,1,0
VJ-00202,2025-03-09 00:00:00,2025-03-09 01:06:30.875602242,CHF-001,VEH-006,4.0,30.5,1765.0,3500,60,67,66.5145933707,1765.0,1,1207.0,461.0,265.0,1933.0,Camion Liviano,7,0,BAJO,0.5042857142857143,7.476472381163905,63.377049180327866,0,6,1,3,18,0.13114754098360656,0,0,0,0,0,0,0
VJ-00203,2025-03-09 08:00:00,2025-03-09 09:38:46.314587970,CHF-003,VEH-008,11.0,44.0,700.0,4000,75,99,98.7719097995,700.0,0,1430.0,378.0,349.0,2157.0,Furgon,24,1,MEDIO,0.175,6.55250788703459,49.02272727272727,8,6,1,3,15,0.25,1,1,0,0,0,0,0
VJ-00204,2025-03-09 16:00:00,2025-03-09 17:38:49.790957064,CHF-003,VEH-007,2.0,53.4,2279.0,3500,105,99,98.82984928440001,2279.0,1,1450.0,737.0,313.0,2500.0,Furgon,-6,0,BAJO,0.6511428571428571,7.731930721948486,46.81647940074907,16,6,1,3,16,0.03745318352059925,0,0,0,1,0,1,0
VJ-00205,2025-03-10 00:00:00,2025-03-10 00:48:24.993557808,CHF-004,VEH-001,7.0,36.2,1184.0,3500,75,48,48.416559296799996,1184.0,1,913.0,442.0,108.0,1463.0,Camion Mediano,-27,0,BAJO,0.3382857142857143,7.077498053569231,40.414364640883974,0,0,0,3,21,0.19337016574585633,0,1,0,0,0,0,0
VJ-00206,2025-03-10 08:00:00,2025-03-10 10:19:12.600209898,CHF-010,VEH-002,6.0,61.7,2413.0,3500,120,139,139.2100034983,2413.0,0,1755.0,581.0,115.0,2451.0,Camion Mediano,19,1,MEDIO,0.6894285714285714,7.789040401657477,39.72447325769854,8,0,0,3,12,0.0972447325769854,1,0,0,0,1,0,0
VJ-00207,2025-03-10 16:00:00,2025-03-10 17:39:01.992774132,CHF-008,VEH-004,10.0,37.3,653.0,5000,105,99,99.03321290219999,653.0,1,1006.0,696.0,280.0,1982.0,Camion Mediano,-6,0,BAJO,0.1306,6.483107351457199,53.13672922252011,16,0,0,3,9,0.2680965147453083,0,0,0,1,0,1,0
VJ-00208,2025-03-11 00:00:00,2025-03-11 01:20:03.759840144,CHF-012,VEH-002,10.0,29.9,1959.0,5000,60,80,80.0626640024,,0,1051.0,692.0,246.0,1989.0,Camion Mediano,20,1,MEDIO,0.3918,7.580699752224563,66.52173913043478,0,1,0,3,21,0.33444816053511706,1,0,0,0,0,0,0
VJ-00209,2025-03-11 08:00:00,2025-03-11 10:06:54.047282238,CHF-005,VEH-005,7.0,41.8,1907.0,3500,120,127,126.90078803729999,1907.0,1,1121.0,519.0,178.0,1818.0,Camion Liviano,7,0,BAJO,0.5448571428571428,7.553810852008231,43.49282296650718,8,1,0,3,23,0.1674641148325359,0,0,0,0,1,0,0
VJ-00210,2025-03-11 16:00:00,2025-03-11 17:42:38.371467378,CHF-012,VEH-001,8.0,43.4,3190.0,3500,105,103,102.6395244563,3190.0,1,1415.0,538.0,226.0,2179.0,Camion Mediano,-2,0,BAJO,0.9114285714285715,8.068089626278244,50.2073732718894,16,1,0,3,22,0.18433179723502305,0,0,0,1,0,1,0
VJ-00211,2025-03-12 00:00:00,2025-03-12 02:06:16.677965568,CHF-001,VEH-001,8.0,62.3,1927.0,6000,120,126,126.2779660928,1927.0,1,2206.0,797.0,327.0,3330.0,Camion Mediano,6,0,BAJO,0.32116666666666666,7.564238475170491,53.45104333868379,0,2,0,3,19,0.12841091492776888,0,0,0,0,1,0,0
VJ-00212,2025-03-12 08:00:00,2025-03-12 10:20:07.093564938,CHF-007,VEH-001,7.0,54.4,681.0,5000,105,140,140.11822608230003,681.0,0,1834.0,637.0,348.0,2819.0,Camion Mediano,35,1,ALTO,0.1362,6.525029657843462,51.81985294117647,8,2,0,3,19,0.1286764705882353,2,0,0,1,0,0,0
VJ-00213,2025-03-12 16:00:00,2025-03-12 18:22:23.138971380,CHF-010,VEH-003,3.0,46.2,2967.0,5000,105,142,142.385649523,2967.0,0,1293.0,707.0,268.0,2268.0,Camion Mediano,37,1,ALTO,0.5934,7.995643604287271,49.090909090909086,16,2,0,3,13,0.06493506493506493,2,0,0,1,0,1,0
VJ-00214,2025-03-13 00:00:00,2025-03-13 01:16:14.931625944,CHF-007,VEH-007,6.0,34.4,2445.0,5000,75,76,76.24886043240001,2445.0,1,1275.0,751.0,216.0,2242.0,Furgon,1,0,BAJO,0.489,7.802209316247118,65.17441860465117,0,3,0,3,20,0.1744186046511628,0,1,0,0,0,0,0
VJ-00215,2025-03-13 08:00:00,2025-03-13 09:47:53.005840782,CHF-012,VEH-002,4.0,58.9,2845.0,3500,105,108,107.8834306797,2845.0,1,2105.0,694.0,181.0,2980.0,Camion Mediano,3,0,BAJO,0.8128571428571428,7.953669778649798,50.594227504244486,8,3,0,3,23,0.06791171477079797,0,0,0,1,0,0,0
VJ-00216,2025-03-13 16:00:00,2025-03-13 18:19:22.339370064,CHF-004,VEH-008,6.0,57.6,1785.0,4000,120,139,139.37232283440002,1785.0,0,2078.0,393.0,257.0,2728.0,Furgon,19,1,MEDIO,0.44625,7.487733761436444,47.36111111111111,16,3,0,3,22,0.10416666666666666,1,0,0,0,1,1,0
VJ-00217,2025-03-14 00:00:00,2025-03-14 01:14:46.686084612,CHF-001,VEH-003,8.0,56.2,2414.0,5000,90,75,74.7781014102,2414.0,1,1515.0,581.0,194.0,2290.0,Camion Mediano,-15,0,BAJO,0.4828,7.789454566086673,40.74733096085409,0,4,0,3,20,0.14234875444839856,0,0,1,0,0,0,0
VJ-00218,2025-03-14 08:00:00,2025-03-14 09:35:59.716002426,CHF-010,VEH-001,7.0,45.0,3069.0,4000,90,96,95.9952667071,3069.0,1,1209.0,351.0,269.0,1829.0,Camion Mediano,6,0,BAJO,0.76725,8.029432840581244,40.644444444444446,8,4,0,3,14,0.15555555555555556,0,0,1,0,0,0,0
VJ-00219,2025-03-14 16:00:00,2025-03-14 17:14:32.068124207,CHF-001,VEH-003,4.0,40.0,2393.0,3500,75,75,74.53446873678334,2393.0,1,1557.0,626.0,303.0,2486.0,Camion Mediano,0,0,BAJO,0.6837142857142857,7.780720886117918,62.15,16,4,0,3,21,0.1,0,1,0,0,0,1,0
VJ-00220,2025-03-15 00:00:00,2025-03-15 01:05:39.020868372,CHF-010,VEH-006,10.0,36.1,1543.0,6000,60,66,65.6503478062,1543.0,1,1118.0,778.0,120.0,2016.0,Camion Liviano,6,0,BAJO,0.25716666666666665,7.342131730584722,55.84487534626039,0,5,1,3,15,0.27700831024930744,0,0,0,0,0,0,0
VJ-00221,2025-03-15 08:00:00,2025-03-15 09:14:59.961689574,CHF-009,VEH-001,5.0,45.7,1959.0,6000,90,75,74.99936149290001,,1,1349.0,556.0,100.0,2005.0,Camion Mediano,-15,0,BAJO,0.3265,7.580699752224563,43.87308533916849,8,5,1,3,16,0.10940919037199125,0,0,1,0,0,0,0
VJ-00222,2025-03-15 16:00:00,2025-03-15 16:46:23.267107224,CHF-011,VEH-001,3.0,33.0,2516.0,5000,75,46,46.387785120400004,2516.0,1,1067.0,516.0,164.0,1747.0,Camion Mediano,-29,0,BAJO,0.5032,7.830822995135316,52.93939393939394,16,5,1,3,13,0.09090909090909091,0,1,0,0,0,1,0
VJ-00223,2025-03-16 00:00:00,2025-03-16 01:15:00.000000000,CHF-006,VEH-007,9.0,51.5,3382.0,4000,105,75,75.0,3382.0,1,1800.0,318.0,368.0,2486.0,Furgon,-30,0,BAJO,0.8455,8.12651816878071,48.271844660194176,0,6,1,3,15,0.17475728155339806,0,0,0,1,0,0,0
VJ-00224,2025-03-16 08:00:00,2025-03-16 09:39:53.225157972,CHF-011,VEH-005,9.0,59.8,1613.0,4000,120,100,99.88708596619999,1613.0,1,2352.0,780.0,294.0,3426.0,Camion Liviano,-20,0,BAJO,0.40325,7.3864708488298945,57.290969899665555,8,6,1,3,14,0.1505016722408027,0,0,0,0,1,0,0
VJ-00225,2025-03-16 16:00:00,2025-03-16 17:36:44.630692266,CHF-003,VEH-003,7.0,45.2,1775.0,4000,105,97,96.7438448711,1775.0,1,1324.0,352.0,152.0,1828.0,Camion Mediano,-8,0,BAJO,0.44375,7.4821189235521155,40.44247787610619,16,6,1,3,17,0.15486725663716813,0,0,0,1,0,1,0
VJ-00226,2025-03-17 00:00:00,2025-03-17 01:54:43.353086418,CHF-006,VEH-007,9.0,45.0,2936.0,6000,120,115,114.72255144030001,2936.0,1,1555.0,321.0,367.0,2243.0,Furgon,-5,0,BAJO,0.48933333333333334,7.98514393119862,49.84444444444444,0,0,0,3,16,0.2,0,0,0,0,1,0,0
VJ-00227,2025-03-17 08:00:00,2025-03-17 09:34:52.209655422,CHF-002,VEH-007,11.0,24.3,2017.0,6000,60,95,94.8701609237,2017.0,0,617.0,423.0,241.0,1281.0,Furgon,35,1,ALTO,0.33616666666666667,7.609862200913554,52.71604938271605,8,0,0,3,19,0.45267489711934156,2,0,0,0,0,0,0
VJ-00228,2025-03-17 16:00:00,2025-03-17 17:34:54.472839498,CHF-010,VEH-003,7.0,45.0,2710.0,3500,75,95,94.9078806583,2710.0,0,1333.0,333.0,243.0,1909.0,Camion Mediano,20,1,MEDIO,0.7742857142857142,7.905072849498666,42.422222222222224,16,0,0,3,16,0.15555555555555556,1,1,0,0,0,1,0
VJ-00229,2025-03-18 00:00:00,2025-03-18 00:57:40.941594354,CHF-009,VEH-005,4.0,38.2,1879.0,4000,75,58,57.68235990589999,1879.0,1,1318.0,528.0,381.0,2227.0,Camion Liviano,-17,0,BAJO,0.46975,7.539027055823995,58.29842931937172,0,1,0,3,17,0.10471204188481674,0,1,0,0,0,0,0
VJ-00230,2025-03-18 08:00:00,2025-03-18 09:36:15.525128646,CHF-010,VEH-001,10.0,43.6,1146.0,4000,90,96,96.2587521441,1146.0,1,1159.0,558.0,118.0,1835.0,Camion Mediano,6,0,BAJO,0.2865,7.044905117129371,42.08715596330275,8,1,0,3,17,0.2293577981651376,0,0,1,0,0,0,0
VJ-00231,2025-03-18 16:00:00,2025-03-18 17:07:40.355504742,CHF-010,VEH-003,4.0,37.5,2736.0,6000,75,68,67.6725917457,2736.0,1,1016.0,456.0,165.0,1637.0,Camion Mediano,-7,0,BAJO,0.456,7.914617709040679,43.653333333333336,16,1,0,3,18,0.10666666666666667,0,1,0,0,0,1,0
VJ-00232,2025-03-19 00:00:00,2025-03-19 00:54:52.887054918,CHF-004,VEH-005,4.0,29.1,893.0,5000,60,55,54.8814509153,893.0,1,910.0,325.0,276.0,1511.0,Camion Liviano,-5,0,BAJO,0.1786,6.795705775173514,51.92439862542955,0,2,0,3,23,0.1374570446735395,0,0,0,0,0,0,0
VJ-00233,2025-03-19 08:00:00,2025-03-19 09:33:20.151701370,CHF-001,VEH-002,10.0,48.1,1096.0,4000,90,93,93.3358616895,1096.0,1,1900.0,356.0,159.0,2415.0,Camion Mediano,3,0,BAJO,0.274,7.00033446027523,50.20790020790021,8,2,0,3,22,0.20790020790020788,0,0,1,0,0,0,0
VJ-00234,2025-03-19 16:00:00,2025-03-19 17:56:08.704806336,CHF-012,VEH-008,10.0,47.0,2380.0,4000,105,116,116.1450801056,2380.0,1,1595.0,492.0,304.0,2391.0,Furgon,11,0,BAJO,0.595,7.7752758464868625,50.87234042553192,16,2,0,3,24,0.2127659574468085,0,0,0,1,0,1,0
VJ-00235,2025-03-20 00:00:00,2025-03-20 01:08:53.600837406,CHF-006,VEH-008,5.0,32.8,2742.0,5000,75,69,68.89334729010001,2742.0,1,1279.0,330.0,164.0,1773.0,Furgon,-6,0,BAJO,0.5484,7.916807490937603,54.054878048780495,0,3,0,3,17,0.15243902439024393,0,1,0,0,0,0,0
