km_ruta,log_km,vel_max,vel_prom,t_est_min,hora_inicio,dia_semana_num,es_fin_semana,mes,n_paradas,densidad_paradas,costo_estimado,costo_km_est,ruta_Cibao-Norte,ruta_Cibao-Sur,ruta_Este-Turístico,ruta_La-Romana,ruta_Nordeste,ruta_Norte,ruta_Otras,ruta_SD-Centro,ruta_SD-Este,ruta_SD-Norte,ruta_SD-Oeste,ruta_Santiago,ruta_Sur,franja_horaria_NOCHE,franja_horaria_TARDE
7.391522,2.12722191,77,29.6,27,11,0,0,2,1,0.1353,1564.14,211.6127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
118.874472,4.786445129,79,56.2,86,2,2,0,4,1,0.0084,7056.35,59.3597,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
25.536284,3.278513004,56,25.5,58,20,6,1,7,1,0.0392,2458.05,96.2572,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
6.738724,2.046236816,44,16.8,28,11,0,0,10,1,0.1484,1531.98,227.3398,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
117.01578,4.770818344,83,64.4,165,7,4,0,6,1,0.0085,6964.78,59.52,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
208.271605,5.343632954,101,65.1,168,1,4,0,1,1,0.0048,11460.5,55.0267,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
11.654807,2.538037143,68,26.9,20,13,4,0,5,1,0.0858,1774.17,152.2265,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
21.515251,3.114192902,80,43.0,28,5,1,0,12,1,0.0465,2259.95,105.0394,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.612924,3.118521601,85,43.2,27,5,1,0,2,1,0.0463,2264.76,104.7873,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
68.617748,4.243019535,90,61.4,75,6,2,0,7,1,0.0146,4580.45,66.7531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143.059214,4.970224423,105,52.7,54,14,1,0,7,1,0.007,8247.81,57.6531,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
7.910232,2.187200279,67,26.4,17,12,5,1,2,1,0.1264,1589.7,200.9676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
175.627281,5.174041755,100,59.5,155,6,1,0,12,1,0.0057,9852.28,56.0977,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
194.940463,5.277810853,93,67.6,161,7,1,0,3,1,0.0051,10803.74,55.4207,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
108.407835,4.695082505,84,56.6,166,9,2,0,6,1,0.0092,6540.71,60.3343,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
129.685774,4.87279577,87,59.4,150,2,3,0,1,1,0.0077,7588.97,58.5181,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
23.248055,3.188336408,79,34.9,43,10,3,0,2,1,0.043,2345.32,100.8824,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.380452,2.125901851,77,31.6,28,11,4,0,1,1,0.1355,1563.6,211.8569,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.022784,2.486803516,68,28.8,34,7,5,1,7,1,0.0907,1743.04,158.1307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
208.259119,5.343573288,92,68.7,165,1,1,0,9,1,0.0048,11459.89,55.0271,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
13.133768,2.648566828,75,43.8,32,6,5,1,9,1,0.0761,1847.04,140.6329,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
39.723453,3.706804167,81,56.7,40,13,5,1,11,1,0.0252,3156.98,79.474,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
10.364711,2.430513028,82,36.6,29,14,4,0,11,1,0.0965,1710.62,165.0427,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
18.877969,2.989612033,89,33.3,37,11,0,0,6,1,0.053,2130.02,112.831,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.982085,2.483412618,74,26.4,28,20,0,0,7,1,0.0911,1741.03,158.5336,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
8.389206,2.239560732,68,29.6,32,5,3,0,10,1,0.1192,1613.29,192.3054,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
192.209586,5.263775538,97,68.2,131,1,2,0,5,1,0.0052,10669.21,55.5082,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
12.42136,2.596847468,53,16.2,47,17,2,0,11,1,0.0805,1811.94,145.8729,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.189434,2.41496994,61,19.1,108,18,3,0,11,1,0.0981,1701.98,167.0338,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
224.636921,5.418927163,115,67.4,287,3,2,0,2,1,0.0045,12266.74,54.607,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.187197,1.972301249,45,17.7,16,19,1,0,4,1,0.1616,1504.81,243.2135,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
44.802354,3.824335487,55,24.0,62,20,0,0,6,1,0.0223,3407.19,76.0494,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
16.962743,2.888299779,60,24.2,56,20,4,0,10,1,0.059,2035.67,120.0083,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
152.811338,5.035726773,94,59.2,151,2,1,0,6,1,0.0065,8728.25,57.1178,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19.442686,3.017625166,80,36.5,17,19,3,0,8,1,0.0514,2157.84,110.9847,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
7.74244,2.168189327,59,18.6,70,10,3,0,7,1,0.1292,1581.43,204.2547,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20.581412,3.071832389,69,28.1,43,17,0,0,2,1,0.0486,2213.94,107.5699,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
119.107968,4.788391072,87,52.2,109,2,0,0,7,1,0.0084,7067.85,59.3399,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
27.22752,3.340297389,71,41.9,154,11,2,0,1,1,0.0367,2541.36,93.3379,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27.657185,3.355404197,80,47.4,22,13,3,0,9,1,0.0362,2562.53,92.6533,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
7.39769,2.127956668,83,34.1,28,11,2,0,11,1,0.1352,1564.45,211.4782,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.559906,2.447542732,72,24.4,28,9,4,0,7,1,0.0947,1720.23,162.902,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10.801701,2.468243674,71,30.9,28,20,1,0,8,1,0.0926,1732.15,160.359,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
12.038824,2.567931368,55,14.4,54,16,2,0,7,1,0.0831,1793.09,148.9423,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
199.412391,5.300377199,94,62.6,161,6,6,1,8,1,0.005,11024.05,55.2827,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.18247,1.821717868,57,18.3,51,13,4,0,6,1,0.193,1455.31,280.814,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
150.395979,5.019898782,82,50.1,130,6,0,0,4,1,0.0066,8609.26,57.244,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24.980629,3.257351222,68,30.6,57,21,1,0,7,1,0.04,2430.67,97.3022,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
228.723078,5.436874575,100,56.0,136,6,1,0,11,1,0.0044,12468.04,54.5115,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
181.952688,5.209227584,107,67.4,182,8,4,0,5,1,0.0055,10163.9,55.8601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
192.763451,5.26663809,92,69.7,160,6,1,0,9,1,0.0052,10696.49,55.4902,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16.498457,2.862112706,82,28.3,28,17,3,0,8,1,0.0606,2012.8,121.9993,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
22.692104,3.165141828,86,26.2,29,20,5,1,6,1,0.0441,2317.93,102.147,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
22.408735,3.153109243,74,37.3,25,5,0,0,5,1,0.0446,2303.97,102.8157,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
47.37569,3.878997415,66,26.8,272,5,3,0,4,1,0.0211,3533.96,74.5944,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
166.714053,5.122260464,99,66.7,160,3,4,0,4,1,0.006,9413.17,56.463,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
199.332675,5.29997936,95,51.8,150,11,3,0,11,1,0.005,11020.12,55.2851,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
94.609226,4.560269322,91,67.6,45,15,5,1,1,1,0.0106,5860.92,61.9487,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
8.05581,2.203406541,64,17.9,71,17,3,0,7,1,0.1241,1596.87,198.2259,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
223.254945,5.412783552,93,64.4,205,2,3,0,3,1,0.0045,12198.65,54.64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
26.635437,3.319098898,77,27.6,28,10,0,0,8,1,0.0375,2512.19,94.3176,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
87.928512,4.487832811,106,65.1,313,9,2,0,12,1,0.0114,5531.8,62.9125,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
138.243608,4.936224975,101,66.4,133,7,6,1,9,1,0.0072,8010.57,57.9453,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17.06848,2.894168984,75,24.4,47,10,1,0,10,1,0.0586,2040.88,119.5701,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
200.867937,5.307613706,93,69.7,131,1,6,1,6,1,0.005,11095.76,55.2391,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
148.248556,5.005613077,108,61.8,165,4,6,1,3,1,0.0067,8503.47,57.3595,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
208.626927,5.345329413,91,51.7,118,8,5,1,4,1,0.0048,11478.01,55.0169,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
214.497891,5.372951123,116,78.0,50,18,4,0,1,1,0.0047,11767.24,54.8595,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
8.812964,2.283704369,73,37.8,25,6,1,0,6,1,0.1135,1634.17,185.428,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
81.885807,4.417463841,83,48.2,167,9,5,1,8,1,0.0122,5234.1,63.9195,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
8.190063,2.218122792,54,17.6,53,12,4,0,7,1,0.1221,1603.48,195.7836,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17.973299,2.943032675,54,19.6,59,6,1,0,7,1,0.0556,2085.45,116.0305,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
20.565248,3.07108313,69,33.3,53,8,3,0,2,1,0.0486,2213.15,107.616,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
150.78217,5.022446401,94,61.5,167,6,6,1,7,1,0.0066,8628.28,57.2235,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.580955,3.117106852,74,37.0,39,6,5,1,6,1,0.0463,2263.19,104.8698,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
111.73907,4.725076034,96,63.9,154,6,0,0,8,1,0.0089,6704.83,60.0043,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
10.640338,2.45447648,70,17.7,35,7,4,0,7,1,0.094,1724.2,162.0437,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.597233,2.975388383,85,41.3,26,6,3,0,8,1,0.0538,2116.19,113.7906,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
16.510262,2.862787109,83,30.0,125,9,2,0,8,1,0.0606,2013.38,121.9472,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
8.370483,2.237564642,71,29.5,32,5,1,0,10,1,0.1195,1612.37,192.6257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
230.275874,5.443611258,104,64.0,221,2,5,1,12,1,0.0043,12544.54,54.4761,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
16.287845,2.850003653,58,20.8,41,18,0,0,12,1,0.0614,2002.42,122.9395,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
15.122882,2.780239505,62,25.9,105,11,3,0,1,1,0.0661,1945.03,128.615,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
23.678891,3.205948263,83,30.9,44,9,5,1,1,1,0.0422,2366.54,99.943,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
9.460119,2.347569835,76,47.3,36,6,5,1,11,1,0.1057,1666.05,176.113,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
81.783696,4.416231134,83,55.8,138,3,3,0,7,1,0.0122,5229.07,63.9378,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
13.969014,2.705982331,84,33.5,36,13,0,0,7,1,0.0716,1888.18,135.1692,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
10.153938,2.411792619,76,26.5,137,11,2,0,2,1,0.0985,1700.23,167.4454,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.070231,1.955893153,67,30.4,34,12,3,0,7,1,0.1647,1499.05,246.9511,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
223.15377,5.41233229,95,63.2,221,1,1,0,4,1,0.0045,12193.67,54.6425,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
6.560786,2.022975153,46,21.9,55,20,1,0,1,1,0.1524,1523.22,232.1704,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.578129,2.449117887,60,18.7,44,7,4,0,5,1,0.0945,1721.13,162.7065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.982643,2.483459186,57,12.9,57,17,0,0,3,1,0.0911,1741.06,158.5283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
14.971618,2.770813272,82,24.3,93,13,1,0,1,1,0.0668,1937.58,129.4169,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
5.358126,1.84973368,70,32.1,28,21,4,0,3,1,0.1866,1463.97,273.2243,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
171.509399,5.150451722,100,66.8,162,6,6,1,8,1,0.0058,9649.41,56.2617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
7.493785,2.13933472,62,30.0,27,21,2,0,12,1,0.1334,1569.18,209.3975,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
84.941685,4.453668985,84,63.7,116,6,1,0,12,1,0.0118,5384.65,63.3923,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
7.780728,2.17255932,55,27.5,64,21,2,0,11,1,0.1285,1583.32,203.4925,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
23.116652,3.182902556,46,22.0,55,21,3,0,2,1,0.0433,2338.84,101.1756,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.275351,2.849280688,53,23.3,34,19,1,0,3,1,0.0614,2001.81,122.9964,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
151.953295,5.030132613,104,69.1,126,1,2,0,9,1,0.0066,8685.98,57.1622,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
74.71049,4.326916724,91,73.5,171,11,2,0,10,1,0.0134,4880.61,65.327,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6.073879,1.956408986,73,30.4,26,10,4,0,9,1,0.1646,1499.23,246.8324,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
31.514234,3.481677963,58,25.9,47,19,3,0,4,1,0.0317,2752.55,87.3431,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
25.715005,3.285225393,54,24.9,58,21,2,0,8,1,0.0389,2466.85,95.9304,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
68.991437,4.248372906,88,54.5,59,6,3,0,5,1,0.0145,4598.86,66.6584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9.917777,2.390392378,51,14.9,56,9,2,0,5,1,0.1008,1688.6,170.2599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
9.10563,2.313092694,56,28.8,42,18,3,0,1,1,0.1098,1648.59,181.0517,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
48.521156,3.902399972,86,52.0,14,13,2,0,12,1,0.0206,3590.39,73.9964,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
227.824888,5.43295703,91,56.3,130,6,5,1,7,1,0.0044,12423.79,54.5322,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
56.198347,4.046524999,100,63.6,58,6,1,0,11,1,0.0178,3968.61,70.6179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.290792,2.906397764,77,28.0,26,12,4,0,1,1,0.0578,2051.83,118.6661,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
127.379088,4.854987512,102,75.7,126,2,6,1,9,1,0.0079,7475.33,58.6857,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
199.595549,5.301290687,93,67.7,163,1,5,1,8,1,0.005,11033.07,55.2771,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
142.501819,4.966347711,91,59.8,47,10,2,0,7,1,0.007,8220.35,57.6859,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
142.015609,4.962953778,97,57.6,116,3,5,1,8,1,0.007,8196.4,57.7148,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140.697518,4.953694631,92,52.8,30,15,3,0,9,1,0.0071,8131.46,57.7939,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
153.587103,5.040757711,86,52.7,155,4,1,0,4,1,0.0065,8766.47,57.0782,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21.820269,3.127649132,80,29.8,27,5,0,0,10,1,0.0458,2274.98,104.2599,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
18.631104,2.977115247,72,44.7,117,7,4,0,12,1,0.0537,2117.86,113.6733,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
207.973085,5.342205464,123,78.0,147,1,1,0,10,1,0.0048,11445.79,55.035,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7.97436,2.194371623,63,22.8,27,20,0,0,12,1,0.1254,1592.86,199.7477,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
5.947163,1.938333375,55,15.5,137,11,4,0,1,1,0.1681,1492.99,251.0424,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
18.046318,2.946873802,81,40.1,25,10,0,0,6,1,0.0554,2089.05,115.7605,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
8.794281,2.281798644,91,35.2,34,6,5,1,7,1,0.1137,1633.25,185.7173,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.528681,3.114789209,81,41.7,27,5,4,0,1,1,0.0464,2260.61,105.0046,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
27.509238,3.350228175,89,43.4,28,5,3,0,11,1,0.0364,2555.24,92.8866,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
152.619881,5.034481246,92,61.0,141,2,5,1,1,1,0.0066,8718.82,57.1277,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
38.273855,3.67055903,67,26.1,54,20,4,0,12,1,0.0261,3085.56,80.618,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.108335,2.407695727,85,33.7,32,14,4,0,3,1,0.0989,1697.99,167.9792,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
209.055698,5.347372724,95,69.7,165,1,6,1,9,1,0.0048,11499.13,55.0051,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.355008,2.85388111,100,40.9,31,12,0,0,3,1,0.0611,2005.73,122.6371,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
112.462599,4.731473258,93,53.1,153,8,5,1,2,1,0.0089,6740.47,59.9352,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
5.393432,1.855271213,55,27.0,51,15,2,0,4,1,0.1854,1465.71,271.7583,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.110756,3.262347337,58,29.0,55,21,1,0,1,1,0.0398,2437.08,97.0532,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
205.7054,5.331294591,124,70.1,139,6,5,1,8,1,0.0049,11334.08,55.0986,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14.503994,2.741097668,78,32.2,24,6,0,0,6,1,0.0689,1914.54,132.0009,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20.768734,3.08047472,96,54.2,71,7,3,0,4,1,0.0481,2223.17,107.0441,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
8.694388,2.271547161,64,37.3,32,5,2,0,8,1,0.115,1628.33,187.2852,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
12.024019,2.566795268,70,24.9,37,16,3,0,5,1,0.0832,1792.36,149.065,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
17.009914,2.890922384,59,21.3,60,15,3,0,9,1,0.0588,2037.99,119.8119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
194.169156,5.273866649,88,65.1,156,7,6,1,11,1,0.0052,10765.74,55.4452,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
46.076221,3.851768012,83,35.4,93,8,3,0,5,1,0.0217,3469.95,75.3089,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
10.630718,2.453649702,52,22.0,135,5,0,0,2,1,0.0941,1723.72,162.1452,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
6.991464,2.078373972,63,30.0,40,7,0,0,6,1,0.143,1544.43,220.9022,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.006326,2.485433678,72,25.4,28,20,2,0,1,1,0.0909,1742.23,158.2935,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
156.923416,5.062110207,91,55.4,171,5,2,0,6,1,0.0064,8930.83,56.912,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
44.583325,3.81954197,93,37.2,39,7,4,0,3,1,0.0224,3396.4,76.1809,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.039767,2.084400103,60,26.4,28,7,0,0,12,1,0.1421,1546.81,219.7246,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.154253,3.098029487,70,32.5,38,11,1,0,8,1,0.0473,2242.16,105.991,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18.393351,2.964930275,81,33.4,83,12,5,1,10,1,0.0544,2106.15,114.5061,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
19.115322,3.001481813,70,34.8,69,10,3,0,5,1,0.0523,2141.72,112.0421,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
154.730969,5.048129961,114,62.7,54,10,1,0,9,1,0.0065,8822.82,57.0204,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
26.452607,3.312461136,99,36.1,32,17,5,1,9,1,0.0378,2503.19,94.6292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
72.172938,4.292825653,92,51.6,58,16,1,0,10,1,0.0139,4755.6,65.8917,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
153.388128,5.039469743,92,52.9,134,6,1,0,11,1,0.0065,8756.67,57.0883,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
9.514767,2.35278065,66,19.7,32,7,3,0,2,1,0.1051,1668.74,175.3842,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31.528757,3.482124529,65,30.5,57,19,0,0,10,1,0.0317,2753.26,87.3254,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
26.072115,3.298504231,54,24.4,57,21,5,1,7,1,0.0384,2484.44,95.2911,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
163.685524,5.10403774,95,58.5,16,6,5,1,6,1,0.0061,9263.97,56.5961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
69.027696,4.248890821,90,61.8,116,9,2,0,10,1,0.0145,4600.65,66.6493,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
113.316945,4.73897481,81,54.8,154,8,6,1,1,1,0.0088,6782.56,59.8548,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
6.300446,1.987935442,71,29.1,28,19,0,0,2,1,0.1587,1510.39,239.7275,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
7.377879,2.12559478,80,34.1,27,12,0,0,2,1,0.1355,1563.47,211.9132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
25.618812,3.281618184,59,26.5,57,18,6,1,7,1,0.039,2462.11,96.1055,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
16.139606,2.841391926,49,26.2,42,20,2,0,11,1,0.062,1995.12,123.6164,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
208.020851,5.342434013,94,65.3,170,1,6,1,1,1,0.0048,11448.15,55.0337,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
152.807241,5.035700137,93,58.8,141,2,1,0,3,1,0.0065,8728.05,57.118,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
112.916885,4.735469104,104,63.9,162,7,0,0,4,1,0.0089,6762.85,59.8923,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22.575772,3.160219575,95,43.7,27,5,0,0,3,1,0.0443,2312.2,102.4195,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
106.952388,4.681690278,86,62.3,46,11,3,0,5,1,0.0093,6469.01,60.485,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
11.810062,2.550230956,60,27.3,55,18,6,1,11,1,0.0847,1781.82,150.873,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
52.037866,3.971006111,79,24.6,67,9,5,1,12,1,0.0192,3763.65,72.3252,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
7.304603,2.116809939,52,15.7,30,20,5,1,6,1,0.1369,1559.86,213.5448,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
127.505464,4.855971425,94,64.3,128,3,4,0,8,1,0.0078,7481.56,58.6764,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
10.678112,2.45771632,56,25.6,30,9,4,0,10,1,0.0936,1726.06,161.6447,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
5.700085,1.902120213,73,24.4,47,13,1,0,9,1,0.1754,1480.81,259.7874,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
109.207203,4.702362258,102,66.2,141,7,0,0,6,1,0.0092,6580.09,60.2533,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21.65118,3.120211948,64,19.1,31,7,3,0,5,1,0.0462,2266.65,104.6894,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
21.560206,3.116187558,81,38.0,28,5,1,0,11,1,0.0464,2262.16,104.9229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
10.673167,2.457292789,55,16.4,28,6,4,0,11,1,0.0937,1725.81,161.6961,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
21.649932,3.12015685,48,25.0,56,20,0,0,3,1,0.0462,2266.58,104.6922,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
10.648587,2.455184885,55,19.4,44,13,2,0,1,1,0.0939,1724.6,161.9558,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
71.488264,4.283424673,77,40.1,69,15,3,0,5,1,0.014,4721.87,66.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
12.83344,2.627088849,44,23.3,60,15,5,1,9,1,0.0779,1832.24,142.7708,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
